Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
236,7332.3375506925695,1507.9849,646.6148,710.7125582480807,0.0
237,7983.07851023696,1518.5292,615.71295,650.7409595443906,0.0
238,8820.737733271995,1538.5698,580.03467,837.6592230350356,0.0
239,9593.022227254098,1566.3372,548.2917,772.284493982103,0.0
240,10082.409067371253,1610.5261,522.4509,489.38684011715566,0.0
241,10460.13836229363,1622.2449,486.06473,377.72929492237824,0.0
242,11059.565145312692,1622.8608,444.76227,599.4267830190614,0.0
243,11805.63272932234,1611.6583,412.667,746.0675840096476,0.0
244,12539.523541950783,1598.6472,396.4909,733.8908126284429,0.0
245,13258.369524028665,1590.0183,401.7857,718.845982077883,0.0
246,13586.446357304023,1586.5847,420.8449,328.07683327535767,0.0
247,10033.541507629801,1592.2571,452.09836,445.8116082358565,3998.7164579100795
248,6604.425926370002,1592.8414,492.6805,569.6008766502792,3998.7164579100795
249,3380.0309524890213,1593.4574,533.49634,774.3214840290981,3998.7164579100795
250,5014.315443837607,1598.0355,579.6634,1634.2844913485858,0.0
251,6556.205413523635,1601.0765,617.6218,1541.8899696860278,0.0
252,7458.5296680532365,1604.081,642.41547,902.3242545296016,0.0
253,8273.604185915601,1602.5938,663.4041,815.0745178623649,0.0
254,9026.562378832947,1595.6812,672.71484,752.9581929173453,0.0
255,9508.888641645684,1578.0482,674.34784,482.3262628127385,0.0
256,9921.073029789633,1549.139,675.2852,412.1843881439488,0.0
257,10439.686375792637,1523.9368,666.103,518.6133460030026,0.0
258,11163.38885085157,1505.5276,657.7545,723.7024750589335,0.0
259,12022.44282638307,1498.5468,649.5675,859.0539755315001,0.0
260,12724.063847695628,1497.8765,629.0596,701.6210213125576,0.0
261,13604.207830851845,1509.2222,599.7034,880.1439831562168,0.0
262,10432.842392952629,1529.5996,564.9675,827.3510200108634,3998.7164579100795
263,7141.5522460033335,1557.5656,534.2879,707.4263109607841,3998.7164579100795
264,3649.8455377541645,1601.8842,509.92365,507.00974966091053,3998.7164579100795
265,4001.1774010651447,1613.6127,474.4021,351.33186331098034,0.0
266,4219.205118247811,1614.16,433.55334,218.02771718266612,0.0
267,4514.060733375864,1602.7382,401.3584,294.8556151280532,0.0
268,4835.960913790429,1589.8351,385.30997,321.9001804145645,0.0
269,5190.290966222972,1581.3279,390.67822,354.33005243254286,0.0
270,5626.495684260401,1578.1526,410.0361,436.204718037428,0.0
271,6273.633149404815,1583.7736,441.35788,647.1374651444153,0.0
272,7029.91171680561,1584.3162,482.08218,756.2785674007948,0.0
273,7690.679035585906,1584.85,523.03326,660.7673187802956,0.0
274,8452.894071891811,1588.9552,568.4462,762.215036305905,0.0
275,9151.690488705073,1591.3942,605.45013,698.7964168132625,0.0
276,9642.139913806252,1594.0317,629.26697,490.4494251011782,0.0
277,10042.637350350826,1592.444,649.18463,400.49743654457484,0.0
278,10595.159209857404,1585.5228,657.52466,552.5218595065772,0.0
279,11141.351491668496,1568.2375,658.6509,546.192281811092,0.0
280,11889.149976883227,1539.8053,659.62604,747.798485214731,0.0
281,12604.980964699233,1515.2639,651.2065,715.8309878160054,0.0
282,13181.8110522064,1497.4653,643.9487,576.8300875071681,0.0
283,13792.894216403349,1491.0001,637.0132,611.0831641969496,0.0
284,10423.73962891534,1490.7782,617.9937,629.5618704220711,3998.7164579100795
285,6931.575084709744,1502.3214,589.1313,506.5519137044835,3998.7164579100795
286,3356.2839064777977,1522.8127,554.7046,423.42527967813265,3998.7164579100795
287,3796.8571770309527,1550.8988,524.02527,440.5732705531552,0.0
288,4261.051099840088,1595.3773,499.9951,464.19392280913473,0.0
289,4573.848514667666,1607.3379,464.91296,312.7974148275778,0.0
290,4819.155333245897,1608.1835,424.80322,245.30681857823097,0.0
291,5111.384508699257,1597.1256,393.56793,292.22917545335986,0.0
292,5378.227047223909,1584.4409,378.3359,266.84253852465196,0.0
293,5618.887777322644,1576.0476,383.98386,240.66073009873529,0.0
294,5852.418844826529,1572.8883,403.23013,233.53106750388463,0.0
295,6232.284883890068,1578.624,434.21332,379.8660390635398,0.0
296,6966.1813343169315,1579.3087,474.5346,733.8964504268632,0.0
297,7901.127576391778,1580.1455,515.2127,934.9462420748466,0.0
298,8701.261271112728,1584.5284,560.2275,800.1336947209495,0.0
299,9430.642199181382,1587.7267,597.818,729.3809280686554,0.0
300,10236.202790948799,1591.5157,623.203,805.5605917674171,0.0
301,10961.196202928124,1593.306,648.8301,724.993411979326,0.0
302,11783.917505231237,1593.8995,669.58453,822.7213023031125,0.0
303,12599.098027203227,1592.275,694.98456,815.1805219719907,0.0
304,13186.940811869928,1585.2589,726.12146,587.8427846667025,0.0
305,9763.804961503001,1592.9989,761.9705,575.5806075431527,3998.7164579100795
306,6385.961762955276,1611.8644,799.03613,620.8732593623539,3998.7164579100795
307,3077.3255115445604,1638.9327,824.00183,690.0802064993637,3998.7164579100795
308,3891.8321562043416,1662.7778,815.6179,814.5066446597813,0.0
309,4742.6210635557245,1692.9297,790.1903,850.7889073513833,0.0
310,5321.748048640657,1725.5487,748.97284,579.1269850849326,0.0
311,5762.317782689245,1758.4635,704.29004,440.5697340485884,0.0
312,6070.675655852398,1802.4036,663.30524,308.3578731631529,0.0
313,6337.268424614326,1808.6858,607.69885,266.5927687619276,0.0
314,6631.752945567126,1802.951,554.2751,294.4845209527995,0.0
315,6895.496301790781,1786.0808,515.8678,263.7433562236559,0.0
316,7261.509194917266,1770.8486,507.2004,366.0128931264841,0.0
317,7448.532132891242,1764.7219,530.75507,187.02293797397633,0.0
318,7633.84970276358,1768.755,576.62006,185.31756987233842,0.0
319,7832.966682968793,1783.4084,636.9622,199.11698020521234,0.0
320,8058.233690613297,1789.4562,701.0089,225.2670076445042,0.0
321,8442.466294659913,1793.7443,762.7156,384.2326040466162,0.0
322,8924.486801048708,1805.1205,840.2336,482.0205063887945,0.0
323,9751.524562800421,1811.2125,907.3944,827.037761751714,0.0
324,10839.961958568327,1817.2942,965.0274,1088.4373957679052,0.0
325,11726.95370400793,1819.555,1025.6128,886.9917454396041,0.0
326,12411.314987156118,1815.0634,1074.4963,684.3612831481882,0.0
327,13039.018139118465,1800.8943,1113.9231,627.7031519623463,0.0
328,9598.987496338123,1774.0742,1143.7432,558.685815129736,3998.7164579100795
329,6111.911502868941,1750.5121,1152.8141,511.64046444089854,3998.7164579100795
330,2631.632069347163,1731.5608,1141.7611,518.4370243883016,3998.7164579100795
331,3308.77574193884,1722.4077,1113.119,677.1436725916768,0.0
332,4016.048946512611,1718.0627,1055.2733,707.273204573771,0.0
333,4582.857898258593,1725.2625,971.6166,566.8089517459823,0.0
334,5120.891407371124,1742.0704,879.7753,538.0335091125309,0.0
335,5623.198293663505,1768.2084,795.52386,502.30688629238114,0.0
336,6058.365234060098,1815.1117,730.38275,435.1669403965933,0.0
337,6346.137168761092,1833.4452,674.38226,287.7719347009937,0.0
338,6582.613506645862,1844.095,632.86127,236.47633788477043,0.0
339,6836.793402888924,1846.7834,622.9964,254.17989624306244,0.0
340,7161.719108990337,1848.4873,638.1736,324.9257061014131,0.0
341,7441.03703545666,1858.1709,686.6756,279.31792646632323,0.0
342,7879.379165071958,1869.4178,744.69293,438.3421296152977,0.0
343,8328.798539321768,1886.1528,806.48145,449.41937424980983,0.0
344,9040.19953951718,1894.4979,874.90173,711.4010001954113,0.0
345,10181.958888479017,1897.7865,937.5541,1141.7593489618384,0.0
346,11296.19611726248,1900.7494,1001.601,1114.2372287834621,0.0
347,12178.37396548568,1898.7905,1054.3722,882.1778482232004,0.0
348,12875.665488669158,1893.9984,1087.1663,697.291523183478,0.0
349,9734.234399109242,1885.6152,1113.4711,857.2853683501639,3998.7164579100795
350,7179.014742399673,1867.8676,1113.8136,1443.4968012005095,3998.7164579100795
351,5037.764029661834,1837.7072,1091.1146,1857.465745172239,3998.7164579100795
352,7479.704527922977,1794.22,1057.3827,2441.940498261143,0.0
353,10385.51697970831,1754.0002,1002.97974,2905.812451785334,0.0
354,13374.520531116808,1721.2609,950.0894,2989.003551408498,0.0
355,12380.06113612988,1701.1232,902.9597,3004.2570629231514,3998.7164579100795
356,11520.78400935752,1691.7128,852.62415,3139.4393311377185,3998.7164579100795
357,10576.656305740693,1693.3414,798.73846,3054.5887542932514,3998.7164579100795
358,9264.45923932938,1707.5104,750.8693,2686.5193914987663,3998.7164579100795
359,7500.322662466762,1731.3975,721.705,2234.5798810474603,3998.7164579100795
360,5340.504632991948,1772.8713,708.3175,1838.8984284352648,3998.7164579100795
361,6910.059629646447,1782.0984,686.6897,1569.5549966544997,0.0
362,8410.917646712727,1779.605,658.457,1500.85801706628,0.0
363,9724.507751286783,1764.3506,636.6967,1313.5901045740566,0.0
364,10799.902261193198,1747.5685,627.0396,1075.3945099064144,0.0
365,11813.231302328952,1744.1884,646.70215,1013.3290411357533,0.0
366,13087.855380463823,1762.0056,698.0983,1274.6240781348722,0.0
367,14606.100793725407,1783.2994,745.86865,1518.2454132615837,0.0
368,12137.478337169212,1797.6525,798.78186,1530.094001353884,3998.7164579100795
369,9825.803177967467,1820.035,863.36664,1687.0412987083348,3998.7164579100795
370,7529.764306605079,1830.1384,900.8892,1702.6775865476895,3998.7164579100795
371,5210.126438825253,1838.6143,934.7334,1679.0785901302538,3998.7164579100795
372,6748.95089214002,1841.0012,949.78815,1538.8244533147674,0.0
373,8127.109916294288,1833.8081,955.88434,1378.159024154268,0.0
374,9431.783040637627,1819.1432,945.4551,1304.6731243433385,0.0
375,10590.59587889249,1793.8102,930.08636,1158.8128382548634,0.0
376,11886.238609338723,1760.8495,915.4352,1295.6427304462325,0.0
377,12994.52903343907,1733.3549,892.359,1108.2904241003466,0.0
378,9953.64199430829,1714.3118,873.45245,957.8294187792984,3998.7164579100795
379,7025.335962972205,1708.3934,859.87164,1070.4104265739957,3998.7164579100795
380,3946.638444134375,1708.3489,835.85,920.018939072249,3998.7164579100795
381,4944.814037460959,1721.503,811.1527,998.1755933265846,0.0
382,6073.478058701708,1743.9735,789.5362,1128.664021240748,0.0
383,6797.6215863404905,1774.6976,775.2921,724.143527638783,0.0
384,7416.125302774966,1819.8318,771.43304,618.503716434476,0.0
385,8486.54467754727,1834.3741,762.17413,1070.4193747723039,0.0
386,9882.74616622175,1836.5085,748.1573,1396.2014886744792,0.0
387,10811.803291979968,1824.6854,745.22925,929.0571257582171,0.0
388,11273.506217700473,1814.9924,764.21893,461.7029257205044,0.0
389,12082.300193006948,1807.599,798.44464,808.7939753064751,0.0
390,13074.61014856563,1806.1824,842.7857,992.3099555586837,0.0
391,9811.171418355809,1811.0916,886.6057,735.2777277002575,3998.7164579100795
392,6507.047652774474,1805.7506,921.48035,694.5926923287443,3998.7164579100795
393,3141.7335697440826,1797.1769,936.666,633.4023748796878,3998.7164579100795
394,3997.172192212435,1789.0376,937.4143,855.4386224683524,0.0
395,4982.839520654743,1780.4563,924.2586,985.6673284423082,0.0
396,5859.120278812822,1773.1742,892.9997,876.2807581580789,0.0
397,6651.808747503524,1764.1655,860.8377,792.6884686907011,0.0
398,7421.782008128784,1752.9366,833.33167,769.9732606252604,0.0
399,8295.940573248092,1734.7429,813.0078,874.1585651193088,0.0
400,9140.887954511847,1709.802,808.7997,844.9473812637544,0.0
401,9712.994079085918,1690.2909,808.7447,572.1061245740708,0.0
402,10327.757732977443,1679.3105,819.4196,614.7636538915244,0.0
403,11158.067706865286,1680.8933,834.9106,830.3099738878434,0.0
404,12182.603929360364,1687.0386,834.50824,1024.5362224950793,0.0
405,13047.86593700237,1704.7284,823.7878,865.2620076420066,0.0
406,9971.733123956768,1730.1398,810.919,922.5836448644768,3998.7164579100795
407,6829.384227485356,1759.4551,800.9157,856.3675614386661,3998.7164579100795
408,3282.9579658855914,1802.2626,794.131,452.290196310315,3998.7164579100795
409,3626.297095344826,1807.2078,770.0027,343.3391294592349,0.0
410,4207.226213173156,1797.4343,734.6726,580.92911782833,0.0
411,5861.094606712919,1771.866,695.9341,1653.8683935397628,0.0
412,8625.27253619147,1741.415,660.1974,2764.177929478552,0.0
413,11753.129979207413,1714.075,631.22253,3127.8574430159433,0.0
414,14680.68260972351,1689.4565,601.80634,2927.5526305160956,0.0
415,13301.31817567283,1682.6609,603.2024,2619.352023859398,3998.7164579100795
416,11589.718900143784,1673.7893,618.9351,2287.1171823810337,3998.7164579100795
417,9487.211826919443,1661.97,628.3204,1896.2093846857388,3998.7164579100795
418,7171.012740755525,1661.3138,663.9242,1682.51737174616,3998.7164579100795
419,4782.250658171171,1659.856,692.6149,1609.954375325726,3998.7164579100795
420,6171.620118026722,1660.2153,714.1785,1389.3694598555505,0.0
421,7404.79640493839,1659.3741,736.6267,1233.1762869116685,0.0
422,8689.609022572064,1653.973,751.0864,1284.8126176336739,0.0
423,10004.65296827501,1640.1879,761.03076,1315.0439457029463,0.0
424,10952.52481508253,1614.3486,768.2839,947.8718468075209,0.0
425,11746.624476878435,1594.1732,768.95856,794.099661795905,0.0
426,12546.451834574831,1581.1611,770.43677,799.8273576963963,0.0
427,13303.527474845494,1577.2986,766.17706,757.0756402706626,0.0
428,10276.713861949518,1577.5741,743.58777,971.902845014103,3998.7164579100795
429,7431.888585901757,1587.102,704.7981,1153.8911818623185,3998.7164579100795
430,4797.430587569121,1603.0508,655.51276,1364.2584595774424,3998.7164579100795
431,6451.761192192222,1625.7578,611.3731,1654.330604623101,0.0
432,8669.615318223736,1666.8842,579.2171,2217.8541260315133,0.0
433,10878.113053739256,1674.8358,535.81,2208.4977355155215,0.0
434,12726.176267816914,1672.3473,490.63525,1848.0632140776586,0.0
435,14624.967307336625,1660.4312,459.42935,1898.7910395197114,0.0
436,13073.41677970412,1645.3302,441.21524,2447.1659302775724,3998.7164579100795
437,11647.874699144351,1635.1733,444.07788,2573.1743773503117,3998.7164579100795
438,9857.426995762507,1630.4126,461.28754,2208.2687545282347,3998.7164579100795
439,7631.93009717781,1634.8351,491.92026,1773.2195593253812,3998.7164579100795
440,5156.086734084691,1634.6936,534.4804,1522.8730948169602,3998.7164579100795
441,6654.792821782416,1634.1605,579.50385,1498.7060876977246,0.0
442,8224.260094960082,1637.1647,630.98456,1569.467273177666,0.0
443,9616.667363224298,1638.0306,674.9686,1392.4072682642168,0.0
444,10744.450918938983,1639.2177,707.0071,1127.783555714684,0.0
445,11572.316973351624,1636.4362,735.26324,827.8660544126408,0.0
446,12842.23827387103,1627.5891,749.94293,1269.9213005194058,0.0
447,14597.516139038715,1608.2698,754.95526,1755.2778651676847,0.0
448,12260.092174461915,1577.0889,755.11536,1661.2924933332806,3998.7164579100795
449,9866.633755947316,1549.9976,742.55975,1605.258039395479,3998.7164579100795
450,7363.860997302219,1530.131,729.54675,1495.9436992649828,3998.7164579100795
451,4530.089052432639,1521.7194,713.1596,1164.9445130404993,3998.7164579100795
452,5513.372957696466,1520.1274,683.4768,983.283905263827,0.0
453,6271.355237564019,1530.4779,642.1474,757.9822798675528,0.0
454,7101.277482329123,1551.6123,598.1313,829.9222447651035,0.0
455,7929.5895121781505,1587.0247,571.8938,828.3120298490278,0.0
456,8936.804472620439,1644.4929,561.1544,1007.2149604422889,0.0
457,10112.782673157466,1676.2039,552.55804,1175.9782005370278,0.0
458,11213.919597584556,1692.7089,527.96027,1101.1369244270907,0.0
459,12118.28490244916,1697.5038,510.7615,904.365304864604,0.0
460,13109.96388132215,1698.1823,503.17325,991.6789788729894,0.0
461,13813.354100548839,1699.89,510.07962,703.3902192266887,0.0
462,10414.114841932938,1702.7166,525.96857,599.4771992941795,3998.7164579100795
463,7438.87635658102,1709.5844,549.4023,1023.4779725581612,3998.7164579100795
464,4282.655319960892,1708.8854,583.01495,842.4954212899506,3998.7164579100795
465,5164.609526072064,1707.6475,619.15936,881.9542061111721,0.0
466,6159.196749648831,1707.4706,662.0936,994.5872235767673,0.0
467,7358.937512883446,1705.7423,700.214,1199.7407632346146,0.0
468,8670.306107808958,1703.8517,729.527,1311.3685949255116,0.0
469,9936.124086674226,1697.9869,754.3673,1265.817978865268,0.0
470,10962.221800606176,1685.8752,765.75195,1026.0977139319486,0.0
471,12003.877875526738,1663.3308,766.2478,1041.6560749205614,0.0
472,13152.06578481222,1631.4462,770.15497,1148.1879092854822,0.0
473,10304.229418638042,1602.5394,763.6752,1150.880091735902,3998.7164579100795
474,7448.531683636835,1582.0708,761.12396,1143.0187229088708,3998.7164579100795
475,4833.359372321718,1572.7058,764.40686,1383.544146594962,3998.7164579100795
476,6060.377096862471,1572.3057,762.13367,1227.0177245407529,0.0
477,7206.621987297863,1584.151,752.98413,1146.2448904353914,0.0
478,8265.386296572315,1604.3949,739.00214,1058.7643092744515,0.0
479,9025.463144571582,1633.5726,727.1058,760.0768479992684,0.0
480,10008.532915638298,1676.4845,712.8129,983.0697710667152,0.0
481,11052.177942817925,1687.0205,678.8049,1043.6450271796266,0.0
482,11800.311864632067,1684.8593,631.27655,748.1339218141428,0.0
483,12351.05363388318,1670.1187,580.4787,550.7417692511132,0.0
484,12786.744352500036,1654.269,540.1403,435.6907186168555,0.0
485,13060.480080038287,1643.3445,515.8023,273.7357275382507,0.0
486,13232.596717794071,1639.5532,505.15634,172.11663775578415,0.0
487,13530.24503276886,1645.2335,509.91464,297.64831497478957,0.0
488,9993.255221888507,1648.1519,530.67566,461.72664702972554,3998.7164579100795
489,6687.986822649507,1652.0403,560.29944,693.4480586710791,3998.7164579100795
490,3343.6401315877642,1660.1044,602.27405,654.3697668483367,3998.7164579100795
491,4238.924079094039,1667.3757,643.33246,895.2839475062751,0.0
492,5237.3370535032955,1675.0381,678.42444,998.4129744092564,0.0
493,6235.807855004401,1678.6284,712.5953,998.4708015011057,0.0
494,7150.01986093585,1677.1115,736.51685,914.212005931449,0.0
495,7903.763042826136,1667.637,757.88666,753.7431818902865,0.0
496,8473.462255574415,1646.0741,778.45935,569.6992127482786,0.0
497,9102.939010603539,1626.6353,790.6957,629.4767550291242,0.0
498,9826.151154940913,1611.3594,802.56537,723.2121443373742,0.0
499,10592.511232766587,1605.3264,809.9741,766.3600778256728,0.0
500,11331.054959125557,1602.1654,799.5756,738.5437263589696,0.0
501,12252.01350982298,1607.3816,771.11835,920.9585506974236,0.0
502,13697.049007337031,1617.9517,726.5767,1445.03549751405,0.0
503,11329.395125729501,1633.8744,673.11255,1631.0625763025496,3998.7164579100795
504,8900.142392239068,1665.6243,621.16724,1569.463724419645,3998.7164579100795
