Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
8105,2.758605616179768,328.69095,176.72646,327.0293634971102,327.0293634971102
8106,2.758605616179768,325.46948,177.12592,324.39824047674784,324.39824047674784
8107,2.758605616179768,321.8171,178.57779,371.44732058690767,371.44732058690767
8108,2.758605616179768,317.08005,184.58798,428.72038809634506,428.72038809634506
8109,2.758605616179768,307.47815,188.38324,402.6811866302732,402.6811866302732
8110,2.758605616179768,297.9009,179.8047,333.26916727125206,333.26916727125206
8111,2.758605616179768,297.76675,164.38425,352.1913626070089,352.1913626070089
8112,2.758605616179768,303.49203,151.5584,260.5145518800235,260.5145518800235
8113,2.7586056161797785,311.3294,135.74112,211.43472774545086,211.43472774545086
8114,2.7586056161797785,319.2278,111.12558,156.88297937802426,156.88297937802426
8115,2.7586056161797785,330.49838,84.060326,148.21411298986513,148.21411298986513
8116,2.7586056161797785,332.67532,60.32138,162.69493650930858,162.69493650930858
8117,2.7586056161797785,330.18582,48.34998,142.48036508091283,142.48036508091283
8118,2.758605616179768,329.52737,46.912136,93.50609107106392,93.50609107106393
8119,2.7586056161797785,331.8411,62.988,189.7124649470335,189.7124649470335
8120,2.758605616179768,326.1437,92.75154,335.2115187903592,335.2115187903592
8121,2.758605616179768,316.9267,120.95955,395.41870821295953,395.41870821295953
8122,2.758605616179768,312.14825,139.47624,338.8543563224664,338.8543563224664
8123,2.758605616179768,311.03314,156.31497,339.41893218456045,339.41893218456045
8124,2.758605616179768,311.792,172.25696,343.02294384294566,343.02294384294566
8125,2.758605616179768,313.2889,182.1025,378.4074343192758,378.4074343192758
8126,2.758605616179768,320.2327,182.62473,389.0020041421415,389.0020041421415
8127,2.758605616179768,327.9379,180.79398,318.68451419576735,318.68451419576735
8128,2.758605616179768,335.5294,183.65517,299.43175286727273,299.43175286727273
8129,2.758605616179768,339.6394,189.45384,370.31395465466494,370.31395465466494
8130,2.758605616179768,338.97314,196.08408,398.70654289758977,398.70654289758977
8131,2.758605616179768,336.24817,199.64136,396.30472644747255,396.30472644747255
8132,2.758605616179768,331.91473,203.08763,430.00291009747167,430.00291009747167
8133,2.758605616179768,322.2696,200.90515,343.617970936384,343.617970936384
8134,2.758605616179768,313.2407,185.25143,335.70556689656604,335.70556689656604
8135,2.758605616179768,314.69553,163.34277,308.3624171875836,308.3624171875836
8136,2.758605616179768,320.4332,148.11555,298.0571156525369,298.0571156525369
8137,2.7586056161797785,328.28317,134.39758,222.81596467544284,222.81596467544284
8138,2.7586056161797785,335.15787,115.07036,181.25038076888126,181.25038076888126
8139,2.7586056161797785,345.2653,95.25651,185.29583400697038,185.29583400697038
8140,2.7586056161797785,345.07547,78.43828,178.3699790985437,178.3699790985437
8141,2.7586056161797785,339.14392,71.60246,175.73151497738945,175.73151497738945
8142,2.7586056161797785,336.4521,73.72112,207.8619534401828,207.8619534401828
8143,2.758605616179768,337.5665,91.492714,260.0726874752405,260.07268747524057
8144,2.758605616179768,333.00314,121.877144,343.79428590813086,343.79428590813086
8145,2.758605616179768,325.1931,152.04774,423.6557758435114,423.6557758435114
8146,2.758605616179768,323.28098,173.50327,426.8825532141762,426.8825532141762
8147,2.758605616179768,325.02274,195.12799,418.14208030366035,418.14208030366035
8148,2.758605616179768,327.18988,214.93036,367.52903444863136,367.52903444863136
8149,2.758605616179768,328.81357,226.6192,398.28259368708916,398.28259368708916
8150,2.758605616179768,333.87698,226.96913,389.2628891422112,389.2628891422112
8151,2.758605616179768,339.30493,222.23668,317.51502447710413,317.51502447710413
8152,2.758605616179768,342.06265,219.98808,282.8915325123985,282.8915325123985
8153,2.758605616179768,342.4024,220.30045,297.70016404256836,297.70016404256836
8154,2.758605616179768,337.9438,221.3181,343.1632455142394,343.1632455142394
8155,2.758605616179768,335.41855,222.98207,408.08676127952384,408.08676127952384
8156,2.758605616179768,332.61017,228.28587,443.02866792045273,443.02866792045273
8157,2.758605616179768,324.91693,227.686,340.6357186050052,340.6357186050052
8158,2.758605616179768,316.86154,209.43439,308.94537024756664,308.94537024756664
8159,2.758605616179768,319.48364,185.66194,403.5716000011378,403.5716000011378
8160,2.758605616179768,327.17462,164.41145,465.50259111091606,465.50259111091606
8161,2.758605616179768,335.9687,140.9955,367.2142861523354,367.2142861523354
8162,2.758605616179768,344.53076,110.12166,265.2817136764245,265.2817136764245
8163,2.7586056161797785,355.24026,81.09797,235.27980845888118,235.27980845888118
8164,2.758605616179807,357.5021,59.312428,913.4831393713877,913.4831393713877
8165,2.758605616179768,353.6118,53.230217,1700.1759346401334,1700.1759346401334
8166,2.758605616179768,352.005,61.770103,1662.7199999988352,1662.7199999988352
8167,2.758605616179768,352.9293,89.08828,1659.0999999989547,1659.0999999989547
