Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
8101,73.68071295107552,1662.6647,711.8158,259.41794922872884,259.41794922872884
8102,73.68071295107552,1662.0131,737.8451,289.1171400011108,289.1171400011108
8103,73.68071295107552,1655.2494,751.1277,454.4744543883706,454.47445438837053
8104,73.68071295107552,1637.5239,754.5582,917.8699974929556,917.8699974929556
8105,73.68071295107552,1608.4689,756.27747,909.1307063619755,909.1307063619755
8106,73.68071295107552,1583.8547,749.428,822.7491878020804,822.7491878020804
8107,73.68071295107552,1567.0424,745.94824,811.1910462106441,811.1910462106441
8108,73.68071295107552,1562.1332,743.80743,1123.8012574689296,1123.8012574689296
8109,73.68071295107552,1565.2648,734.3039,936.471403071026,936.471403071026
8110,73.68071295107552,1582.2316,717.73083,488.47548116348844,488.47548116348844
8111,73.68071295107552,1608.2953,695.8214,382.6363916379485,382.6363916379485
8112,73.68071295107552,1641.0383,676.2176,296.6332779778368,296.6332779778368
8113,73.68071295107552,1689.1927,658.7089,192.21585956596303,192.215859565963
8114,73.68071295107552,1705.0867,627.3495,168.81552559277068,168.81552559277068
8115,73.68071295107552,1707.4656,583.804,142.4932279753685,142.4932279753685
8116,73.68071295107552,1698.9778,548.3781,209.48659442369944,209.48659442369944
8117,73.68071295107552,1692.5496,533.6224,72.51349292578881,72.5134929257888
8118,73.68071295107552,1693.1605,540.8854,230.93294043398197,230.93294043398197
8119,73.68071295107552,1703.2667,567.8075,706.2743600801791,706.2743600801791
8120,73.68071295107552,1719.4553,600.1551,776.7804662480447,776.7804662480447
8121,73.68071295107552,1727.4663,639.21326,534.7253253415521,534.7253253415521
8122,73.68071295107552,1732.075,674.6308,503.2140494527778,503.2140494527778
8123,73.68071295107552,1738.339,715.1049,559.8795952466158,559.8795952466158
8124,73.68071295107552,1740.7283,746.0148,621.9374919807875,621.9374919807875
8125,73.68071295107552,1742.0599,766.6167,549.1497689399023,549.1497689399023
8126,73.68071295107552,1741.3395,791.1969,1000.123277212146,1000.1232772121459
8127,73.68071295107552,1739.6527,815.1741,929.8441973261913,929.8441973261913
8128,73.68071295107552,1742.3689,854.6194,888.6504919977149,888.6504919977149
8129,73.68071295107552,1742.037,906.09393,936.0514434677859,936.0514434677859
8130,73.68071295107552,1751.1138,953.8676,803.3179156026213,803.3179156026213
8131,73.68071295107552,1757.9208,980.43005,710.7995714347792,710.7995714347792
8132,73.68071295107552,1764.153,987.30035,638.2265277812876,638.2265277812876
8133,73.68071295107552,1765.6497,962.0737,714.0398300658627,714.0398300658627
8134,73.68071295107552,1770.22,914.1606,819.3199522893514,819.3199522893514
8135,73.68071295107552,1776.4794,852.0207,973.7655663830827,973.7655663830826
8136,73.68071295107552,1789.328,796.92487,825.3407825050017,825.3407825050017
8137,73.68071295107552,1819.7804,756.72504,584.0249113883324,584.0249113883324
8138,73.68071295107552,1821.4219,713.7447,538.8548978393935,538.8548978393935
8139,73.68071295107552,1813.6797,671.2021,383.3226083454685,383.3226083454685
8140,73.68071295107552,1798.7015,646.3183,218.28146586663127,218.28146586663127
8141,73.68071295107552,1785.384,645.6174,221.52861666068088,221.52861666068088
8142,73.68071295107552,1777.6859,664.9186,357.7792006574,357.7792006574
8143,73.68071295107552,1778.3228,697.7803,438.901259037268,438.901259037268
8144,73.68071295107552,1786.9028,737.0382,956.9998750106392,956.9998750106392
8145,73.68071295107552,1792.0262,784.3697,904.93754662879,904.93754662879
8146,73.68071295107552,1797.5176,830.6796,669.7619697646229,669.7619697646229
8147,73.68071295107552,1815.75,897.72296,706.5416493630113,706.5416493630113
8148,73.68071295107552,1832.5096,957.9454,699.7926547036371,699.7926547036371
8149,73.68071295107552,1850.2178,1012.5808,628.813175977267,628.813175977267
8150,73.68071295107552,1860.8027,1063.6305,533.9338053043966,533.9338053043966
8151,73.68071295107552,1859.5227,1096.1259,350.2913320642321,350.2913320642321
8152,73.68071295107552,1843.1085,1111.1583,307.89787397714895,307.89787397714895
8153,73.68071295107552,1809.7472,1109.6534,513.5603711515022,513.5603711515022
8154,73.68071295107552,1776.5549,1082.5814,399.88496710673246,399.88496710673246
8155,73.68071295107552,1754.5247,1052.1035,517.3056679881353,517.3056679881353
8156,73.68071295107552,1756.0145,1031.0057,581.5629519262702,581.5629519262702
8157,73.68071295107552,1768.6079,992.97314,690.4693608979039,690.4693608979039
8158,73.68071295107552,1790.0679,933.258,790.4938068158989,790.4938068158989
8159,73.68071295107552,1837.5,904.5436,683.5467053747343,683.5467053747343
8160,73.68071295107552,1893.2065,886.11334,395.1076288358034,395.1076288358034
8161,73.68071295107552,1958.278,873.1608,196.2648897351536,196.2648897351536
8162,73.68071295107552,1979.5303,840.0217,168.9492662414262,168.9492662414262
8163,73.68071295107552,1981.6653,805.7312,312.7582727320651,312.7582727320651
8164,73.68071295107552,1967.6827,777.14185,1424.1981666689996,1424.1981666689996
8165,73.68071295107552,1950.021,766.33997,2225.098319043854,2225.0983190438546
8166,73.68071295107552,1943.5669,793.1071,2257.5840690430405,2257.5840690430405
8167,73.68071295107552,1948.9872,842.786,2181.2675833380104,2181.267583338011
