Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
8138,0.0,341.98172,96.29791,181.25038076888126,181.25038076888126
8139,0.0,344.60046,74.652374,185.29583400697038,185.29583400697038
8140,0.0,343.84396,56.928875,178.3699790985437,178.3699790985437
8141,0.0,344.54398,46.48027,175.73151497738945,175.73151497738945
8142,0.0,348.39713,50.939804,207.8619534401828,207.8619534401828
8143,0.0,341.9365,60.512684,260.0726874752405,260.0726874752405
8144,0.0,337.5777,80.83104,343.79428590813086,343.79428590813086
8145,0.0,337.74036,108.189354,423.6557758435114,423.6557758435114
8146,0.0,338.98325,138.71275,426.8825532141762,426.8825532141762
8147,0.0,339.03595,173.7332,418.14208030366035,418.14208030366035
8148,0.0,343.77777,201.11935,367.52903444863136,367.52903444863136
8149,0.0,340.3665,218.10721,398.28259368708916,398.28259368708916
8150,0.0,337.63953,224.11012,389.2628891422112,389.2628891422112
8151,0.0,333.8249,223.01935,317.51502447710413,317.51502447710413
8152,0.0,328.70593,211.65492,282.8915325123985,282.8915325123985
8153,0.0,324.45422,209.83162,297.70016404256836,297.70016404256836
8154,0.0,324.80984,204.87483,343.1632455142394,343.1632455142394
8155,0.0,330.42905,196.69261,408.08676127952384,408.08676127952384
8156,0.0,341.52902,205.31964,443.02866792045273,443.02866792045273
8157,0.0,347.2679,198.74496,340.6357186050052,340.6357186050052
8158,0.0,354.007,184.7203,308.94537024756664,308.94537024756664
8159,0.0,351.56757,175.63869,403.5716000011378,403.5716000011378
8160,0.0,350.37848,151.73929,465.50259111091606,465.50259111091606
8161,0.0,343.49988,142.16257,367.2142861523354,367.2142861523354
8162,0.0,346.24298,126.773994,265.2817136764245,265.2817136764245
8163,0.0,350.71506,109.65771,235.27980845888118,235.27980845888118
8164,0.0,351.36353,98.18619,913.4831393713877,913.4831393713877
8165,0.0,352.36124,90.70894,1700.1759346401334,1700.1759346401334
8166,171.32016191102662,357.39398,98.56801,1662.7199999988352,1491.3998380878086
8167,0.0,350.22064,108.989,1659.0999999989547,1830.4201619099813
