Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
8100,5.3716639254362235,573.6952,973.9821,1722.3680273837208,1722.3680273837208
8101,5.3716639254362235,576.7375,1026.7211,1455.6758160193406,1455.6758160193406
8102,5.3716639254362235,571.0569,1061.1646,1436.1834172356519,1436.1834172356519
8103,5.3716639254362235,565.7745,1082.4187,1778.6544588262084,1778.6544588262084
8104,5.3716639254362235,556.61865,1087.505,1644.721348330211,1644.721348330211
8105,5.3716639254362235,545.9764,1082.0643,1341.8817095184645,1341.8817095184645
8106,5.3716639254362235,536.30237,1069.4319,1707.2539455796725,1707.2539455796725
8107,5.3716639254362235,531.8343,1045.9695,1763.4699630503094,1763.4699630503094
8108,5.3716639254362235,526.656,1012.02026,1739.4382857093576,1739.4382857093576
8109,5.3716639254362235,521.8849,972.7604,1632.497734926477,1632.497734926477
8110,5.3716639254362235,525.69617,923.09656,1859.4501587441534,1859.4501587441534
8111,5.3716639254362235,541.7161,870.89575,1532.5482576202523,1532.5482576202523
8112,5.3716639254362235,551.36523,817.5032,1437.5543235532489,1437.5543235532489
8113,5.3716639254362235,562.4485,777.45593,1665.3500785589088,1665.3500785589088
8114,5.3716639254362235,579.52716,723.8346,1126.827567305382,1126.827567305382
8115,5.3716639254362235,598.35205,668.3554,1126.5677487791318,1126.5677487791318
8116,5.371663925436163,613.1431,622.71326,1023.9225769892827,1023.9225769892829
8117,5.371663925436163,617.05505,601.0278,664.7240918818181,664.7240918818181
8118,5.371663925436163,611.43524,612.0168,539.1898525671096,539.1898525671096
8119,5.3716639254362235,605.6088,650.45734,1088.8982527553371,1088.8982527553371
8120,5.3716639254362235,609.67834,711.20886,1518.6042083404614,1518.6042083404614
8121,5.3716639254362235,609.0466,783.9821,1053.170284526901,1053.170284526901
8122,5.3716639254362235,601.5963,861.4223,1275.7764642877378,1275.7764642877378
8123,5.3716639254362235,590.84326,930.2909,1508.9865484175587,1508.9865484175587
8124,5.3716639254362235,586.5191,990.4437,1435.5455328507016,1435.5455328507016
8125,5.3716639254362235,589.3585,1038.6376,1424.5343078417593,1424.5343078417593
8126,5.3716639254362235,583.9027,1072.2814,1311.2015130951465,1311.2015130951465
8127,5.3716639254362235,579.2669,1098.297,1486.0141535744458,1486.0141535744458
8128,5.3716639254362235,572.0047,1120.134,1139.0818319855225,1139.0818319855225
8129,5.3716639254362235,564.54095,1136.1221,1202.7974347393592,1202.7974347393592
8130,5.3716639254362235,557.93,1147.6576,1444.133864100389,1444.133864100389
8131,5.3716639254362235,555.08563,1137.8262,1367.6979839743526,1367.6979839743526
8132,5.3716639254362235,551.262,1106.0339,1433.3873276865666,1433.3873276865666
8133,5.3716639254362235,547.22644,1060.3716,1674.3467767246493,1674.3467767246493
8134,5.3716639254362235,549.79724,998.1647,1212.511619489493,1212.511619489493
8135,5.3716639254362235,563.3062,931.17224,1233.2752933849415,1233.2752933849415
8136,5.3716639254362235,571.2236,865.07513,1131.0807227097805,1131.0807227097805
8137,5.371663925436163,580.33563,817.9401,851.6783570927473,851.6783570927474
8138,5.371663925436163,595.8761,762.62317,816.3947902213713,816.3947902213713
8139,5.371663925436163,613.4513,711.80084,772.0530186163112,772.0530186163112
8140,5.371663925436163,626.9713,675.422,618.5857549516007,618.5857549516007
8141,5.371663925436163,628.9234,664.46265,608.3531430447155,608.3531430447155
8142,5.371663925436163,621.9814,686.6041,749.7577734113255,749.7577734113255
8143,5.3716639254362235,615.02264,734.56506,1041.3270886311695,1041.3270886311695
8144,5.3716639254362235,617.67737,802.6817,1181.7398003438173,1181.7398003438173
8145,5.3716639254362235,616.525,883.2099,1438.6396829209016,1438.6396829209016
8146,5.3716639254362235,609.0141,965.8704,1375.1556071439647,1375.1556071439647
8147,5.3716639254362235,599.64264,1044.9025,1191.2964646376622,1191.2964646376622
8148,5.3716639254362235,596.8812,1114.0043,1111.1029527295184,1111.1029527295184
8149,5.3716639254362235,600.76575,1171.1033,1342.7485116993125,1342.7485116993125
8150,5.3716639254362235,596.1361,1211.7032,1360.7393733172878,1360.7393733172878
8151,5.371663925436163,591.5559,1235.1614,951.5204473340767,951.5204473340768
8152,5.3716639254362235,583.4901,1242.149,1104.369452277168,1104.369452277168
8153,5.3716639254362235,573.6466,1232.5016,1132.0485998963047,1132.0485998963047
8154,5.3716639254362235,564.19116,1208.6392,1608.2050238082209,1608.2050238082209
8155,5.3716639254362235,560.7307,1169.8683,1291.6885331417725,1291.6885331417725
8156,5.3716639254362235,558.19965,1122.0078,1452.990826361478,1452.990826361478
8157,5.3716639254362235,557.5827,1066.8556,1457.3610365701952,1457.3610365701952
8158,5.3716639254362235,561.41284,994.6112,1564.9568691887032,1564.9568691887032
8159,5.3716639254362235,578.531,935.1498,1676.9725238084955,1676.9725238084955
8160,5.3716639254362235,590.5301,881.6563,1707.9082991755065,1707.9082991755065
8161,5.3716639254362235,603.4541,847.9073,1374.2253902052005,1374.2253902052005
8162,5.3716639254362235,619.3868,799.77057,1128.9009055584136,1128.9009055584136
8163,5.3716639254362235,636.94116,752.2703,1042.3801061093548,1042.3801061093548
8164,5.3716639254362235,650.8515,716.5473,1732.517907142954,1732.517907142954
8165,5.3716639254362235,652.786,703.78674,2561.301533331499,2561.301533331499
8166,5.3716639254362235,646.31287,725.6944,2590.9362833325986,2590.9362833325986
8167,5.3716639254362235,639.79834,774.9029,2382.744149998041,2382.744149998041
