118,9176.66089863055,371.4105,537.8573,1765.397143038887,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
119,6730.570863075096,389.86868,510.88495,1552.626422354625,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
120,8133.451118988127,408.75516,494.56985,1402.8802559130304,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
121,9298.113843485162,430.6354,478.42072,1164.6627244970357,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
122,10137.875449323728,433.64294,454.53387,839.7616058385657,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
123,10696.799664475953,442.60904,436.04337,558.9242151522245,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
124,11146.839385042354,442.69263,431.1805,450.0397205664004,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
125,11636.961539087772,455.57593,431.0735,490.1221540454179,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
126,12141.404647998665,468.1886,439.02368,504.44310891089293,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
127,12585.387903680245,480.72556,452.89795,443.98325568158003,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
128,13116.051586040905,481.09628,480.63806,530.663682360661,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
129,13907.052660961783,479.2536,509.79608,791.0010749208777,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
130,10901.798660743556,472.68097,537.79285,993.4624576918519,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
131,8113.0002565939485,465.7923,574.7202,1209.9180537604723,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
132,5292.992350300996,461.87976,603.88684,1178.7085516171257,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
133,6311.117528157166,460.02103,633.2439,1018.1251778561701,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
134,7373.808611978801,462.78043,661.60474,1062.6910838216352,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
135,8253.0928111032,453.07916,679.6072,879.2841991244003,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
136,9034.848294709123,444.47772,685.32983,781.7554836059222,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
137,9737.214255032412,417.05093,674.14124,702.3659603232886,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
138,10426.114101291023,395.68118,654.2309,688.899846258612,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
139,11135.038528698327,371.612,627.963,708.9244274073044,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
140,11910.786490193885,363.3351,593.592,775.7479614955568,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
141,12653.006698575475,361.39288,557.9137,742.2202083815896,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
142,13243.63470550044,368.96777,522.48517,590.628006924966,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
143,13731.490878060176,387.28238,493.5843,487.8561725597354,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
144,14245.204734134059,406.13602,475.08093,513.7138560738831,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
145,10838.827974296024,427.91818,456.7767,592.339698072044,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
146,7590.204858956156,430.98282,429.97305,750.0933425702109,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
147,4038.3872376351114,439.87427,408.3458,446.89883658903494,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
148,4246.023789130463,440.15967,401.0736,207.63655149535148,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
149,4512.645789485088,453.1388,399.5436,266.62200035462524,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
150,4826.224651330034,466.00443,407.30295,313.5788618449464,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
151,5166.471971573225,478.88718,422.31656,340.2473202431908,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
152,5476.2551187708605,479.67184,452.97168,309.783147197635,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
153,5933.361079879971,478.1682,486.42944,457.10596110911064,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
154,6633.190848814695,471.92456,521.3741,699.8297689347236,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
155,7589.484709041217,465.28302,563.3159,956.2938602265224,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
156,8592.832202417312,461.50836,596.401,1003.347493376095,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
157,9505.868835438192,459.76193,627.6116,913.0366330208797,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
158,10420.78232259525,462.6088,657.7793,914.9134871570591,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
159,11347.710208194887,452.95142,676.5816,926.9278855996358,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
160,12093.18886981452,444.39444,683.16925,745.4786616196324,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
161,13063.297089053367,417.02155,673.1065,970.1082192388473,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
162,14355.084637438777,395.71234,654.2266,1291.7875483854086,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
163,11303.855432954757,371.67038,628.76886,947.487253426059,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
164,8091.441281155654,363.45477,595.2055,786.3023061109767,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
165,4803.459185140773,361.52164,559.77216,710.7343618951975,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
166,5441.148605638267,369.137,524.45044,637.689420497494,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
167,5973.968853282473,387.55817,495.8716,532.8202476442058,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
168,6535.007710023281,406.5161,477.793,561.0388567408079,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
169,7158.3478060053885,428.36948,459.32123,623.3400959821073,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
170,7438.3220684872,431.45782,432.3266,279.97426248181165,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
171,7605.931153015531,440.36157,410.18655,167.60908452833056,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
172,7979.477669408144,440.732,403.07217,373.54651639261266,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
173,8475.12004337709,453.70477,401.88226,495.6423739689465,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
174,8833.98147289078,466.60782,410.21045,358.86142951368964,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
175,9570.059138986944,479.5024,425.622,736.0776660961639,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
176,10465.349214474041,480.3574,456.93738,895.2900754870975,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
177,11459.697430760536,478.97424,491.4553,994.348216286494,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
178,12600.444514679086,473.0667,530.50903,1140.7470839185494,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
179,13945.18225399314,467.14267,580.9297,1344.7377393140534,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
180,11412.412673041654,464.28662,625.9326,1465.946876958592,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
181,8385.75431633519,463.50027,669.2622,972.0581012036141,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
182,5548.719520362116,466.91928,706.94183,1161.6816619370054,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
183,6821.292969201124,457.51343,727.132,1272.5734488390083,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
184,8215.181907475675,448.8547,730.5468,1393.8889382745501,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
185,9330.092168765694,421.29834,715.26636,1114.9102612900183,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
186,10446.346368348133,399.7657,690.51965,1116.2541995824395,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
187,11492.226399766761,375.6947,659.654,1045.8800314186285,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
188,12261.02354719147,367.38095,620.64685,768.7971474247076,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
189,13227.047060629771,365.48004,581.6314,966.0235134383017,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
190,14213.73062308535,372.98157,543.12,986.6835624555792,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
191,11040.238345612926,391.17874,511.30463,825.2241804376561,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
192,7675.5292370226,410.03394,491.95557,634.0073493197525,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
193,4026.9043477722093,431.99173,475.2038,350.0915686596894,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
194,4255.815168172474,435.66846,453.18686,228.91082040026458,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
195,4578.016903960938,445.312,438.68564,322.2017357884646,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
196,4979.470083908615,446.4447,441.3561,401.4531799476768,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
197,5331.927499877408,459.93173,451.13718,352.45741596879236,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
198,5665.173507891528,472.9283,471.30258,333.24600801412015,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
199,6230.720035399113,485.4592,497.6587,565.5465275075851,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
200,7316.813042343199,485.71774,538.4003,1086.0930069440865,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
201,8334.34762132024,483.57748,581.0736,1017.53457897704,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
202,9106.744707521313,476.73407,622.3733,772.3970862010742,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
203,9749.4830212401,469.7431,668.4394,642.7383137187862,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
204,10309.93446781608,466.01337,703.0652,560.4514465759811,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
205,10850.070358986037,464.41644,734.06195,540.1358911699568,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
206,11434.185605804281,467.3242,760.96594,584.1152468182445,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
207,11885.029634125918,457.70834,773.9503,450.84402832163613,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
208,12395.034791912087,449.2893,772.63916,510.0051577861689,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
209,12944.228183746,422.2536,753.2416,549.1933918339121,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
210,13585.140580787893,401.30273,726.2039,640.9123970418939,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
211,14442.162020806152,377.8366,693.80695,857.0214400182588,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
212,11157.834797760825,370.27115,655.99457,714.3892348647513,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
213,7938.972435118671,369.11603,618.8931,779.8540952679244,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
214,4673.4352909938225,377.2881,584.71747,733.1793137852304,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
215,5240.765760331407,396.02228,558.0123,567.3304693375848,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
216,5675.201216758477,414.94174,543.8868,434.4354564270697,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
217,6034.844387894719,436.7948,530.8733,359.6431711362423,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
218,6343.825082982494,439.96707,510.53262,308.980695087775,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
219,6633.463109429099,448.84564,495.52246,289.638026446605,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
220,6921.228874800585,449.1439,495.27817,287.76576537148566,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
221,7180.796880357832,461.8126,500.05313,259.5680055572475,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
222,7464.391030728987,474.32104,512.78705,283.5941503711548,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
223,7982.782927510345,486.37683,529.2513,518.3918967813579,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
224,9193.407635557283,486.38577,557.0609,1210.624708046939,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
225,10875.659519976687,484.04904,584.1548,1682.2518844194033,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
226,12680.317557054037,477.00327,608.5676,1804.6580370773506,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
227,14462.596491383892,469.69543,636.45416,1782.278934329856,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
228,12247.13226500984,465.4357,655.69977,1783.2522315360254,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
229,9758.891363461147,463.42743,677.5337,1510.4755563613871,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
230,6889.008636993949,465.9934,703.52045,1128.8337314428813,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
231,7807.17510294044,456.15735,721.1992,918.1664659464916,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
232,8502.653760688268,447.3619,726.5437,695.4786577478278,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
233,9150.620994793451,419.82803,713.6451,647.9672341051828,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
234,9864.406317779773,398.2313,691.7003,713.7853229863211,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
235,10620.341450354568,374.0677,663.1229,755.935132574795,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
236,11331.054008602649,365.7184,626.44415,710.7125582480807,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
237,11981.79496814704,363.72116,588.183,650.7409595443906,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
238,12819.454191182076,371.3644,551.38666,837.6592230350356,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
239,13591.738685164179,389.66364,520.9602,772.284493982103,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
240,14081.125525281333,408.53317,500.3465,489.38684011715566,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
241,10460.138362293632,430.2309,480.69366,377.72929492237824,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
242,7060.848687402615,433.36893,452.90057,599.4267830190614,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
243,3808.1998135021827,442.2208,430.38293,746.0675840096476,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
244,4542.090626130625,442.61206,422.3925,733.8908126284429,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
245,5260.936608208509,455.4903,421.01666,718.845982077883,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
246,5589.013441483867,468.41656,429.20804,328.07683327535767,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
247,6034.825049719723,481.18097,444.82538,445.8116082358565,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
248,6604.425926370002,481.91306,475.91913,569.6008766502792,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
249,7378.747410399101,480.33478,509.59027,774.3214840290981,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
250,9013.031901747687,474.02548,545.9343,1634.2844913485858,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
251,10554.921871433715,467.3575,588.80554,1541.8899696860278,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
252,11457.246125963316,463.49146,622.13684,902.3242545296016,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
253,12272.320643825682,461.6984,653.1091,815.0745178623649,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
254,13025.278836743028,464.41833,683.0113,752.9581929173453,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
255,13507.605099555765,454.67636,701.1052,482.3262628127385,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
256,13919.789487699714,445.985,706.3526,412.1843881439488,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
257,10439.686375792639,418.4958,693.8943,518.6133460030026,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
258,7164.672392941493,397.01172,672.2001,723.7024750589335,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
259,4025.009910562914,372.84482,644.38,859.0539755315001,3998.7164579100795
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
260,4726.630931875471,364.50534,607.8328,701.6210213125576,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
261,5606.774915031688,362.53424,571.0196,880.1439831562168,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
262,6434.125935042551,370.08142,534.66284,827.3510200108634,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
263,7141.552246003335,388.41644,504.9927,707.4263109607841,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
264,7648.561995664246,407.31482,485.78293,507.00974966091053,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
265,7999.893858975226,429.09372,467.23993,351.33186331098034,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
266,8217.921576157893,432.17648,440.2532,218.02771718266612,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
267,8512.777191285946,441.0675,418.4628,294.8556151280532,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
268,8834.67737170051,441.35886,411.26172,321.9001804145645,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
269,9189.007424133053,454.27246,410.182,354.33005243254286,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
270,9625.212142170481,467.09732,418.54865,436.204718037428,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
271,10272.349607314896,479.88083,434.05405,647.1374651444153,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
272,11028.628174715692,480.55505,464.84952,756.2785674007948,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
273,11689.395493495987,478.94907,498.20407,660.7673187802956,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
274,12451.610529801892,472.57828,533.04926,762.215036305905,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
275,13150.406946615154,465.8537,574.6609,698.7964168132625,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
276,13640.856371716332,461.97836,606.73065,490.4494251011782,0.0
